"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"역삼1동578",1,,서울특별시 강남구 역삼동601-21,37.5042970892,127.0263083020,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동579",1,,서울특별시 강남구 역삼동601-21,37.5042970892,127.0263083020,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동580",1,,서울특별시 강남구 역삼동811,37.5037271673,127.0264689235,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동581",1,,서울특별시 강남구 역삼동810-18,37.5037507751,127.0260571519,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동582",1,,서울특별시 강남구 역삼동858-6,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동583",1,,서울특별시 강남구 역삼동858-6,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동584",1,,서울특별시 강남구 역삼동858-6,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동585",1,,서울특별시 강남구 역삼동810-12,37.5032666767,127.0264094994,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동586",1,,서울특별시 강남구 역삼동810-11,37.5031812455,127.0264800402,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동587",1,,서울특별시 강남구 역삼동812,37.5029771717,127.0268616607,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동588",1,,서울특별시 강남구 역삼동813-1,37.5028538095,127.0265273109,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동589",1,,서울특별시 강남구 역삼동812-9,37.5027252210,127.0269911759,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동590",1,,서울특별시 강남구 역삼동812-9,37.5027252210,127.0269911759,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동591",1,,서울특별시 강남구 역삼동813-10,37.5025182093,127.0268182946,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동592",1,,서울특별시 강남구 역삼동813-12,37.5022103870,127.0269882763,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동593",1,,서울특별시 강남구 역삼동619-3,37.5021082586,127.0271820806,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동594",1,,서울특별시 강남구 역삼동619-2,37.5022586978,127.0273067637,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동595",1,,서울특별시 강남구 역삼동619-4,37.5019039513,127.0270042252,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동596",1,,서울특별시 강남구 역삼동813-12,37.5022103870,127.0269882763,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동597",1,,서울특별시 강남구 역삼동858-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동598",1,,서울특별시 강남구 역삼동858-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동599",1,,서울특별시 강남구 역삼동617-3,37.5029602461,127.0275859092,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동600",1,,서울특별시 강남구 역삼동812-12,37.5028323549,127.0273639719,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동601",1,,서울특별시 강남구 역삼동813-4,37.5026096332,127.0265440755,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동602",1,,서울특별시 강남구 역삼동809-4,37.5037021923,127.0253138734,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동603",1,,서울특별시 강남구 역삼동812-1,37.5030064244,127.0269931997,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동604",1,,서울특별시 강남구 역삼동811-6,37.5033430182,127.0270889990,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동605",1,,서울특별시 강남구 역삼동858-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동606",1,,서울특별시 강남구 역삼동811-4,37.5036309219,127.0269471687,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동607",1,,서울특별시 강남구 역삼동616,37.5037003185,127.0272560566,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동608",1,,서울특별시 강남구 역삼동858-6,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동609",1,,서울특별시 강남구 역삼동601-31,37.5039295375,127.0268488829,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동610",1,,서울특별시 강남구 역삼동811,37.5037271673,127.0264689235,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동611",1,,서울특별시 강남구 역삼동601-25,37.5041456616,127.0265700658,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동612",1,,서울특별시 강남구 역삼동601-27,37.5039295375,127.0268488829,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동613",1,,서울특별시 강남구 역삼동601-22,37.5043137853,127.0265876553,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동614",1,,서울특별시 강남구 역삼동602-8,37.5048057887,127.0275301529,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동615",1,,서울특별시 강남구 역삼동602-9,37.5048057887,127.0275301529,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동616",1,,서울특별시 강남구 역삼동800-18,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동617",1,,서울특별시 강남구 역삼동800-18,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동618",1,,서울특별시 강남구 역삼동800-18,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동619",1,,서울특별시 강남구 역삼동615-3,37.5044406900,127.0275786502,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동620",1,,서울특별시 강남구 역삼동615-4,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동621",1,,서울특별시 강남구 역삼동615-20,37.5045628641,127.0279711400,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동622",1,,서울특별시 강남구 역삼동800-20,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동623",1,,서울특별시 강남구 역삼동800-20,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동624",1,,서울특별시 강남구 역삼동603,37.5052805568,127.0289193917,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동625",1,,서울특별시 강남구 역삼동603,37.5052805568,127.0289193917,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동626",1,,서울특별시 강남구 역삼동603,37.5052805568,127.0289193917,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동626",1,,서울특별시 강남구 역삼동613,37.5044215405,127.0299947192,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동627",1,,서울특별시 강남구 역삼동614-17,37.5050189895,127.0296681073,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동628",1,,서울특별시 강남구 역삼동603-3,37.5052791333,127.0295743393,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동629",1,,서울특별시 강남구 역삼동603-3,37.5052791333,127.0295743393,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동629",1,,서울특별시 강남구 역삼동623-2,37.5040851689,127.0297423810,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동630",1,,서울특별시 강남구 역삼동800-7,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동631",1,,서울특별시 강남구 역삼동604,37.5054259716,127.0300326695,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동632",1,,서울특별시 강남구 역삼동604,37.5054259716,127.0300326695,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동633",1,,서울특별시 강남구 역삼동623-1,37.5041801823,127.0299110447,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동633",1,,서울특별시 강남구 역삼동603-4,37.5054519135,127.0297041307,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동634",1,,서울특별시 강남구 역삼동604,37.5054259716,127.0300326695,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동635",1,,서울특별시 강남구 역삼동604-1,37.5055869226,127.0302624361,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동635",1,,서울특별시 강남구 역삼동613,37.5044215405,127.0299947192,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동636",1,,서울특별시 강남구 역삼동604-2,37.5058120558,127.0303715538,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동637",1,,서울특별시 강남구 역삼동604-3,37.5056558063,127.0304306408,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동638",1,,서울특별시 강남구 역삼동800-10,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동639",1,,서울특별시 강남구 역삼동604-10,37.5056174244,127.0307747828,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동640",1,,서울특별시 강남구 역삼동613-21,37.5052220746,127.0307313041,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동641",1,,서울특별시 강남구 역삼동613-18,37.5051180482,127.0305784670,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동642",1,,서울특별시 강남구 역삼동613-19,37.5050370851,127.0307816697,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동643",1,,서울특별시 강남구 역삼동623-2,37.5040851689,127.0297423810,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동643",1,,서울특별시 강남구 역삼동613-19,37.5050370851,127.0307816697,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동644",1,,서울특별시 강남구 역삼동800-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동645",1,,서울특별시 강남구 역삼동613-20,37.5049683005,127.0309266319,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동646",1,,서울특별시 강남구 역삼동611,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동647",1,,서울특별시 강남구 역삼동611,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동648",1,,서울특별시 강남구 역삼동605-1,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동649",1,,서울특별시 강남구 역삼동611-1,37.5055805472,127.0315566143,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동650",1,,서울특별시 강남구 역삼동605-1,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동651",1,,서울특별시 강남구 역삼동610-8,37.5052354420,127.0319668999,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동652",1,,서울특별시 강남구 역삼동610,37.5057151822,127.0321329065,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동653",1,,서울특별시 강남구 역삼동610-9,37.5051538051,127.0316536985,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동654",1,,서울특별시 강남구 역삼동612,37.5050435235,127.0313101756,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동655",1,,서울특별시 강남구 역삼동612-6,37.5047720532,127.0316386085,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동656",1,,서울특별시 강남구 역삼동610-12,37.5049972230,127.0319416908,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동657",1,,서울특별시 강남구 역삼동609-7,37.5049838463,127.0324257408,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동658",1,,서울특별시 강남구 역삼동610-6,37.5051938353,127.0322256492,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동659",1,,서울특별시 강남구 역삼동610-4,37.5054389431,127.0324293306,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동660",1,,서울특별시 강남구 역삼동610-2,37.5056964632,127.0327098125,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동661",1,,서울특별시 강남구 역삼동605-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동662",1,,서울특별시 강남구 역삼동610-2,37.5056964632,127.0327098125,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동663",1,,서울특별시 강남구 역삼동605-23,37.5059681773,127.0331372176,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동664",1,,서울특별시 강남구 역삼동609-11,37.5056898996,127.0333053847,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동665",1,,서울특별시 강남구 역삼동609-1,37.5057577973,127.0331207253,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동666",1,,서울특별시 강남구 역삼동609-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동667",1,,서울특별시 강남구 역삼동609-7,37.5049838463,127.0324257408,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동668",1,,서울특별시 강남구 역삼동609-18,37.5049684502,127.0327124354,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동669",1,,서울특별시 강남구 역삼동609-7,37.5049838463,127.0324257408,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동670",1,,서울특별시 강남구 역삼동626,37.5046215457,127.0321193186,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동671",1,,서울특별시 강남구 역삼동626-3,37.5043838355,127.0325399347,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동672",1,,서울특별시 강남구 역삼동608-1,37.5046738351,127.0329872448,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동673",1,,서울특별시 강남구 역삼동608-1,37.5046738351,127.0329872448,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동674",1,,서울특별시 강남구 역삼동608-35,37.5048181376,127.0331250603,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동675",1,,서울특별시 강남구 역삼동608-9,37.5050135278,127.0332600716,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동676",1,,서울특별시 강남구 역삼동608-10,37.5050793641,127.0333563465,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동677",1,,서울특별시 강남구 역삼동608-11,37.5052349274,127.0334988055,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동678",1,,서울특별시 강남구 역삼동609-12,37.5054851684,127.0333862718,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동679",1,,서울특별시 강남구 역삼동607-2,37.5056934249,127.0338990387,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동680",1,,서울특별시 강남구 역삼동800-13,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동681",1,,서울특별시 강남구 역삼동606-16,37.5060839039,127.0336421418,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동682",1,,서울특별시 강남구 역삼동606-11,37.5060661261,127.0334231746,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동683",1,,서울특별시 강남구 역삼동606-9,37.5063541238,127.0332940306,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동684",1,,서울특별시 강남구 역삼동606-3,37.5068033590,127.0333153798,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동685",1,,서울특별시 강남구 역삼동606-29,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동686",1,,서울특별시 강남구 역삼동606-29,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동687",1,,서울특별시 강남구 역삼동606-28,37.5061371187,127.0340772570,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동688",1,,서울특별시 강남구 역삼동607-9,37.5053730078,127.0339675442,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동689",1,,서울특별시 강남구 역삼동607-25,37.5052536081,127.0340247174,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동690",1,,서울특별시 강남구 역삼동608-34,37.5050991301,127.0335546149,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동691",1,,서울특별시 강남구 역삼동607-16,37.5046202026,127.0343319396,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동692",1,,서울특별시 강남구 역삼동628,37.5044525602,127.0345217516,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동693",1,,서울특별시 강남구 역삼동608-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동694",1,,서울특별시 강남구 역삼동628,37.5044525602,127.0345217516,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동695",1,,서울특별시 강남구 역삼동608-6,37.5045596141,127.0335332244,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동696",1,,서울특별시 강남구 역삼동608-4,37.5047327688,127.0332804175,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동697",1,,서울특별시 강남구 역삼동608-8,37.5044575117,127.0339136348,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동698",1,,서울특별시 강남구 역삼동608-27,37.5043359707,127.0335820950,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동699",1,,서울특별시 강남구 역삼동626-29,37.5039094079,127.0333586534,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동700",1,,서울특별시 강남구 역삼동608-28,37.5044562299,127.0333525633,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동701",1,,서울특별시 강남구 역삼동608-29,37.5045703541,127.0331501713,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동702",1,,서울특별시 강남구 역삼동626-6,37.5041584746,127.0329352201,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동703",1,,서울특별시 강남구 역삼동626-27,37.5038511660,127.0331700974,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동704",1,,서울특별시 강남구 역삼동626-19,37.5040093144,127.0327685647,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동705",1,,서울특별시 강남구 역삼동626-3,37.5043838355,127.0325399347,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동706",1,,서울특별시 강남구 역삼동626,37.5046215457,127.0321193186,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동707",1,,서울특별시 강남구 역삼동612-7,37.5046942469,127.0318231495,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동708",1,,서울특별시 강남구 역삼동612-8,37.5045198363,127.0317336162,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동709",1,,서울특별시 강남구 역삼동624-12,37.5043765761,127.0313979991,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동710",1,,서울특별시 강남구 역삼동624-14,37.5040318183,127.0315223730,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동711",1,,서울특별시 강남구 역삼동626-9,37.5043153643,127.0318597449,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동712",1,,서울특별시 강남구 역삼동800-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동713",1,,서울특별시 강남구 역삼동800-37,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동714",1,,서울특별시 강남구 역삼동626-18,37.5039164763,127.0325676665,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동715",1,,서울특별시 강남구 역삼동625-2,37.5038357621,127.0321807320,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동716",1,,서울특별시 강남구 역삼동625-5,37.5035316175,127.0320528042,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동717",1,,서울특별시 강남구 역삼동800-36,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동718",1,,서울특별시 강남구 역삼동624-15,37.5038964863,127.0315257090,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동719",1,,서울특별시 강남구 역삼동624-16,37.5039095273,127.0312754341,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동720",1,,서울특별시 강남구 역삼동624-34,37.5034768020,127.0311709801,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동721",1,,서울특별시 강남구 역삼동624-26,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동722",1,,서울특별시 강남구 역삼동633-6,37.5028825313,127.0310473476,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동723",1,,서울특별시 강남구 역삼동623-20,37.5030826207,127.0307943255,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동724",1,,서울특별시 강남구 역삼동624-21,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동725",1,,서울특별시 강남구 역삼동624-21,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동726",1,,서울특별시 강남구 역삼동624-35,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동727",1,,서울특별시 강남구 역삼동624-17,37.5038581434,127.0310347456,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동728",1,,서울특별시 강남구 역삼동624-3,37.5041150457,127.0305911770,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동729",1,,서울특별시 강남구 역삼동624-36,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동730",1,,서울특별시 강남구 역삼동624-3,37.5041150457,127.0305911770,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동731",1,,서울특별시 강남구 역삼동624-11,37.5039648702,127.0308524797,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동732",1,,서울특별시 강남구 역삼동624-9,37.5043203247,127.0311657891,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동733",1,,서울특별시 강남구 역삼동624-33,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동734",1,,서울특별시 강남구 역삼동612-3,37.5048174268,127.0314400295,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동735",1,,서울특별시 강남구 역삼동612-8,37.5045198363,127.0317336162,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동736",1,,서울특별시 강남구 역삼동612-3,37.5048174268,127.0314400295,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동737",1,,서울특별시 강남구 역삼동612-2,37.5049004764,127.0311875187,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동738",1,,서울특별시 강남구 역삼동624-1,37.5044743899,127.0308481655,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동739",1,,서울특별시 강남구 역삼동613-11,37.5045117736,127.0305324157,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동740",1,,서울특별시 강남구 역삼동613-10,37.5045765072,127.0303717319,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동741",1,,서울특별시 강남구 역삼동800-23,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동742",1,,서울특별시 강남구 역삼동613-12,37.5048278026,127.0303521548,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동743",1,,서울특별시 강남구 역삼동614-24,37.5050857065,127.0302111138,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동744",1,,서울특별시 강남구 역삼동604,37.5054259716,127.0300326695,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동745",1,,서울특별시 강남구 역삼동624-39,37.5036172853,127.0304164682,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동745",1,,서울특별시 강남구 역삼동614-9,37.5047770949,127.0295670161,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동746",1,,서울특별시 강남구 역삼동614-7,37.5042821009,127.0291307225,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동747",1,,서울특별시 강남구 역삼동615-33,37.5044533768,127.0287843749,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동748",1,,서울특별시 강남구 역삼동614-4,37.5041494227,127.0289681521,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동749",1,,서울특별시 강남구 역삼동800-34,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동749",1,,서울특별시 강남구 역삼동615-34,37.5043569934,127.0286850395,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동750",1,,서울특별시 강남구 역삼동800-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동750",1,,서울특별시 강남구 역삼동614,37.5040390853,127.0288219898,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동751",1,,서울특별시 강남구 역삼동618,37.5038055792,127.0286801916,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동752",1,,서울특별시 강남구 역삼동615-46,37.5041706329,127.0284469013,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동752",1,,서울특별시 강남구 역삼동800-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동753",1,,서울특별시 강남구 역삼동616-8,37.5039637497,127.0281222384,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동754",1,,서울특별시 강남구 역삼동615-15,37.5041155251,127.0279281098,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동755",1,,서울특별시 강남구 역삼동616-5,37.5037418604,127.0276203515,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동756",1,,서울특별시 강남구 역삼동615-17,37.5040245165,127.0275747650,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동757",1,,서울특별시 강남구 역삼동617-1,37.5031171249,127.0275269317,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동758",1,,서울특별시 강남구 역삼동616-5,37.5037418604,127.0276203515,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동759",1,,서울특별시 강남구 역삼동800-33,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동760",1,,서울특별시 강남구 역삼동800-33,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동761",1,,서울특별시 강남구 역삼동618-3,37.5034424620,127.0283567146,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동762",1,,서울특별시 강남구 역삼동618-2,37.5035546039,127.0284949591,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동763",1,,서울특별시 강남구 역삼동618,37.5038055792,127.0286801916,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동764",1,,서울특별시 강남구 역삼동623-6,37.5036443090,127.0293737422,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동765",1,,서울특별시 강남구 역삼동800-33,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동766",1,,서울특별시 강남구 역삼동618-1,37.5036743340,127.0289212603,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동767",1,,서울특별시 강남구 역삼동622-7,37.5033513696,127.0291005038,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동768",1,,서울특별시 강남구 역삼동622-6,37.5032645697,127.0292343741,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동769",1,,서울특별시 강남구 역삼동622-5,37.5031893932,127.0293659867,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동770",1,,서울특별시 강남구 역삼동622-24,,,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동771",1,,서울특별시 강남구 역삼동622-9,37.5030429941,127.0289430701,,,02-3423-6585,서울특별시 강남구청,2020-12-18
"역삼1동772",1,,서울특별시 강남구 역삼동618-7,37.5031744836,127.0284370234,,,02-3423-6585,서울특별시 강남구청,2020-12-18
